#wls	flux	fluxerr	mangling_mask
1.009278E+04	-1.587358E+01	1.450177E-01	1.442863E-01
1.009338E+04	-1.587244E+01	1.434244E-01	1.442854E-01
1.009398E+04	-1.587070E+01	1.427917E-01	1.442844E-01
1.009458E+04	-1.586823E+01	1.376806E-01	1.442835E-01
1.009518E+04	-1.586699E+01	1.379831E-01	1.442826E-01
1.009578E+04	-1.586741E+01	1.381683E-01	1.442817E-01
1.009638E+04	-1.586555E+01	1.379080E-01	1.442807E-01
1.009698E+04	-1.586820E+01	1.392182E-01	1.442798E-01
1.009758E+04	-1.586849E+01	1.405141E-01	1.442789E-01
1.009818E+04	-1.586935E+01	1.396290E-01	1.442780E-01
1.009878E+04	-1.586942E+01	1.399642E-01	1.442770E-01
1.009938E+04	-1.586741E+01	1.393502E-01	1.442761E-01
1.009998E+04	-1.587036E+01	1.403249E-01	1.442752E-01
1.010058E+04	-1.586912E+01	1.399542E-01	1.442743E-01
1.010118E+04	-1.586774E+01	1.367722E-01	1.442733E-01
1.010178E+04	-1.586716E+01	1.362763E-01	1.442724E-01
1.010238E+04	-1.586646E+01	1.364384E-01	1.442715E-01
1.010298E+04	-1.586663E+01	1.361858E-01	1.442706E-01
1.010358E+04	-1.586903E+01	1.379391E-01	1.442696E-01
1.010418E+04	-1.587075E+01	1.304605E-01	1.442687E-01
1.010478E+04	-1.587452E+01	1.318796E-01	1.442678E-01
1.010538E+04	-1.587518E+01	1.303496E-01	1.442669E-01
1.010599E+04	-1.587703E+01	1.311253E-01	1.442659E-01
1.010659E+04	-1.587626E+01	1.261354E-01	1.442650E-01
1.010719E+04	-1.587626E+01	1.250476E-01	1.442641E-01
1.010779E+04	-1.587709E+01	1.258154E-01	1.442632E-01
1.010839E+04	-1.587559E+01	1.229454E-01	1.442622E-01
1.010899E+04	-1.587264E+01	1.172134E-01	1.442613E-01
1.010959E+04	-1.587237E+01	1.168956E-01	1.442604E-01
1.011019E+04	-1.587323E+01	1.189468E-01	1.442595E-01
1.011079E+04	-1.587213E+01	1.180067E-01	1.442585E-01
1.011139E+04	-1.587178E+01	1.096054E-01	1.442576E-01
1.011199E+04	-1.586992E+01	1.072175E-01	1.442567E-01
1.011259E+04	-1.587243E+01	1.063590E-01	1.442558E-01
1.011319E+04	-1.587307E+01	1.072207E-01	1.442548E-01
1.011379E+04	-1.587339E+01	1.086290E-01	1.442539E-01
1.011439E+04	-1.587289E+01	1.078930E-01	1.442530E-01
1.011499E+04	-1.587445E+01	1.086336E-01	1.442521E-01
1.011559E+04	-1.587560E+01	1.068172E-01	1.442511E-01
1.011619E+04	-1.587501E+01	1.066495E-01	1.442502E-01
1.011679E+04	-1.587423E+01	1.074185E-01	1.442493E-01
1.011739E+04	-1.587293E+01	1.070574E-01	1.442484E-01
1.011799E+04	-1.587209E+01	1.067100E-01	1.442474E-01
1.011859E+04	-1.587047E+01	1.066004E-01	1.442465E-01
1.011919E+04	-1.586969E+01	1.055888E-01	1.442456E-01
1.011979E+04	-1.586781E+01	1.048655E-01	1.442447E-01
1.012039E+04	-1.586683E+01	1.041849E-01	1.442437E-01
1.012099E+04	-1.587075E+01	1.045086E-01	1.442428E-01
1.012159E+04	-1.587130E+01	1.046395E-01	1.442419E-01
1.012219E+04	-1.587283E+01	1.056502E-01	1.442410E-01
1.012279E+04	-1.587511E+01	1.053202E-01	1.442401E-01
1.012339E+04	-1.588003E+01	1.064852E-01	1.442391E-01
1.012399E+04	-1.588146E+01	1.060222E-01	1.442382E-01
1.012459E+04	-1.588140E+01	1.063149E-01	1.442373E-01
1.012519E+04	-1.588359E+01	1.069118E-01	1.442364E-01
1.012579E+04	-1.588396E+01	1.067841E-01	1.442354E-01
1.012639E+04	-1.588357E+01	1.071247E-01	1.442345E-01
1.012699E+04	-1.588255E+01	1.061426E-01	1.442336E-01
1.012759E+04	-1.588543E+01	1.067802E-01	1.442327E-01
1.012819E+04	-1.588743E+01	1.049776E-01	1.442317E-01
1.012879E+04	-1.588607E+01	1.022348E-01	1.442308E-01
1.012939E+04	-1.588646E+01	1.013382E-01	1.442299E-01
1.012999E+04	-1.588701E+01	1.032354E-01	1.442290E-01
1.013059E+04	-1.588906E+01	1.045046E-01	1.442280E-01
1.013119E+04	-1.588986E+01	1.049078E-01	1.442271E-01
1.013179E+04	-1.589092E+01	1.035021E-01	1.442262E-01
1.013239E+04	-1.589198E+01	1.038021E-01	1.442253E-01
1.013299E+04	-1.589085E+01	1.032228E-01	1.442243E-01
1.013359E+04	-1.588925E+01	1.045507E-01	1.442234E-01
1.013419E+04	-1.588743E+01	1.035523E-01	1.442225E-01
1.013479E+04	-1.588730E+01	1.038992E-01	1.442216E-01
1.013539E+04	-1.588631E+01	1.020100E-01	1.442206E-01
1.013599E+04	-1.588999E+01	1.026172E-01	1.442197E-01
1.013659E+04	-1.589114E+01	1.041175E-01	1.442188E-01
1.013719E+04	-1.589130E+01	1.043866E-01	1.442179E-01
1.013779E+04	-1.588921E+01	1.036663E-01	1.442169E-01
1.013839E+04	-1.588760E+01	1.051033E-01	1.442160E-01
1.013899E+04	-1.588735E+01	1.047494E-01	1.442151E-01
1.013959E+04	-1.588612E+01	1.044252E-01	1.442142E-01
1.014019E+04	-1.588414E+01	1.034597E-01	1.442133E-01
1.014079E+04	-1.588268E+01	1.031677E-01	1.442123E-01
1.014139E+04	-1.588177E+01	1.021411E-01	1.442114E-01
1.014199E+04	-1.588035E+01	1.003801E-01	1.442105E-01
1.014259E+04	-1.588042E+01	1.008772E-01	1.442096E-01
1.014319E+04	-1.588037E+01	1.009114E-01	1.442086E-01
1.014379E+04	-1.587875E+01	1.012787E-01	1.442077E-01
1.014439E+04	-1.587845E+01	1.002708E-01	1.442068E-01
1.014499E+04	-1.587557E+01	9.953112E-02	1.442059E-01
1.014559E+04	-1.587464E+01	9.869169E-02	1.442049E-01
1.014619E+04	-1.587342E+01	9.876809E-02	1.442040E-01
1.014679E+04	-1.587398E+01	9.895797E-02	1.442031E-01
1.014739E+04	-1.587190E+01	9.856718E-02	1.442022E-01
1.014799E+04	-1.587372E+01	9.763271E-02	1.442012E-01
1.014859E+04	-1.587405E+01	9.890549E-02	1.442003E-01
1.014919E+04	-1.587362E+01	9.803541E-02	1.441994E-01
1.014979E+04	-1.587304E+01	1.002965E-01	1.441985E-01
1.015039E+04	-1.587336E+01	9.752328E-02	1.441975E-01
1.015099E+04	-1.587304E+01	9.947002E-02	1.441966E-01
1.015159E+04	-1.587267E+01	9.998892E-02	1.441957E-01
1.015220E+04	-1.587355E+01	9.894386E-02	1.441948E-01
1.015280E+04	-1.587181E+01	9.826187E-02	1.441938E-01
1.015340E+04	-1.587279E+01	9.758763E-02	1.441929E-01
1.015400E+04	-1.587394E+01	9.823945E-02	1.441920E-01
1.015460E+04	-1.587255E+01	9.732290E-02	1.441911E-01
1.015520E+04	-1.587379E+01	9.734716E-02	1.441901E-01
1.015580E+04	-1.587605E+01	9.742245E-02	1.441892E-01
1.015640E+04	-1.587449E+01	9.590850E-02	1.441883E-01
