#wls	flux	fluxerr	mangling_mask
3.294833E+03	-1.650803E+01	3.057669E-01	3.653607E-02
3.295033E+03	-1.650941E+01	3.066534E-01	3.653607E-02
3.295433E+03	-1.650889E+01	3.055706E-01	3.653607E-02
3.295633E+03	-1.650946E+01	3.054185E-01	3.653607E-02
3.296033E+03	-1.651423E+01	3.058771E-01	3.653607E-02
3.296233E+03	-1.651292E+01	3.046480E-01	3.653607E-02
3.296833E+03	-1.651202E+01	3.027991E-01	3.653607E-02
3.297033E+03	-1.650822E+01	2.990400E-01	3.653607E-02
3.297634E+03	-1.650676E+01	2.972328E-01	3.653607E-02
3.298234E+03	-1.650810E+01	2.973732E-01	3.653607E-02
3.299034E+03	-1.651395E+01	3.009918E-01	3.653607E-02
3.299434E+03	-1.651175E+01	2.993632E-01	3.653607E-02
3.299634E+03	-1.650989E+01	2.980627E-01	3.653607E-02
3.299834E+03	-1.650701E+01	2.960934E-01	3.653607E-02
3.300034E+03	-1.651057E+01	2.986120E-01	3.653607E-02
3.301233E+03	-1.651958E+01	3.048657E-01	3.653607E-02
3.301633E+03	-1.652271E+01	3.072803E-01	3.653607E-02
3.302033E+03	-1.652147E+01	3.064187E-01	3.653607E-02
3.302833E+03	-1.652086E+01	3.060658E-01	3.653607E-02
3.303033E+03	-1.652128E+01	3.064270E-01	3.653607E-02
3.303234E+03	-1.652339E+01	3.076812E-01	3.653607E-02
3.304034E+03	-1.652540E+01	3.087578E-01	3.653607E-02
3.304434E+03	-1.652660E+01	3.090759E-01	3.653607E-02
3.304634E+03	-1.652714E+01	3.085066E-01	3.653607E-02
3.304834E+03	-1.652882E+01	3.085958E-01	3.653607E-02
3.305434E+03	-1.652913E+01	3.073690E-01	3.653607E-02
3.306034E+03	-1.652724E+01	3.046297E-01	3.653607E-02
3.306234E+03	-1.652443E+01	3.005816E-01	3.653607E-02
3.306634E+03	-1.652293E+01	2.994831E-01	3.653607E-02
3.306834E+03	-1.652127E+01	2.985559E-01	3.653607E-02
3.307034E+03	-1.651861E+01	2.964998E-01	3.653607E-02
3.307434E+03	-1.651632E+01	2.942606E-01	3.653607E-02
3.307634E+03	-1.652611E+01	3.001432E-01	3.653607E-02
3.308034E+03	-1.652740E+01	3.008589E-01	3.653607E-02
3.308234E+03	-1.652603E+01	2.977249E-01	3.653607E-02
3.308835E+03	-1.652660E+01	2.958298E-01	3.653607E-02
3.309035E+03	-1.652826E+01	2.942808E-01	3.653607E-02
3.309635E+03	-1.652486E+01	2.908005E-01	3.653607E-02
3.310435E+03	-1.652397E+01	2.895297E-01	3.653607E-02
3.311635E+03	-1.652336E+01	2.880006E-01	3.653607E-02
3.312434E+03	-1.652252E+01	2.868025E-01	3.653607E-02
3.312635E+03	-1.653035E+01	2.915857E-01	3.653607E-02
3.312834E+03	-1.653162E+01	2.909758E-01	3.653607E-02
3.313035E+03	-1.653405E+01	2.923196E-01	3.653607E-02
3.313634E+03	-1.653852E+01	2.946229E-01	3.653607E-02
3.313834E+03	-1.654064E+01	2.958400E-01	3.653607E-02
3.314435E+03	-1.653844E+01	2.941922E-01	3.653607E-02
3.314635E+03	-1.653956E+01	2.919625E-01	3.653607E-02
3.315435E+03	-1.654224E+01	2.915275E-01	3.653607E-02
3.315635E+03	-1.654495E+01	2.908165E-01	3.653607E-02
3.315835E+03	-1.655030E+01	2.944555E-01	3.653607E-02
3.316035E+03	-1.654939E+01	2.923864E-01	3.653607E-02
3.317235E+03	-1.654893E+01	2.921548E-01	3.653607E-02
3.317435E+03	-1.654746E+01	2.912517E-01	3.653607E-02
3.317835E+03	-1.654844E+01	2.904260E-01	3.653607E-02
3.318435E+03	-1.655181E+01	2.897429E-01	3.653607E-02
3.318635E+03	-1.654976E+01	2.883961E-01	3.653607E-02
3.319235E+03	-1.654985E+01	2.884350E-01	3.653607E-02
3.319435E+03	-1.655351E+01	2.908816E-01	3.653607E-02
3.319635E+03	-1.655137E+01	2.894512E-01	3.653607E-02
3.319836E+03	-1.655008E+01	2.885909E-01	3.653607E-02
3.320036E+03	-1.654769E+01	2.870566E-01	3.653607E-02
3.321236E+03	-1.654812E+01	2.874101E-01	3.653607E-02
3.321436E+03	-1.654941E+01	2.888155E-01	3.653607E-02
3.321636E+03	-1.654933E+01	2.887264E-01	3.653607E-02
3.322036E+03	-1.654779E+01	2.880733E-01	3.653607E-02
3.322236E+03	-1.654639E+01	2.873133E-01	3.653607E-02
3.322436E+03	-1.654546E+01	2.870637E-01	3.653607E-02
3.322636E+03	-1.654538E+01	2.866109E-01	3.653607E-02
3.323436E+03	-1.654588E+01	2.861260E-01	3.653607E-02
3.324236E+03	-1.655048E+01	2.893955E-01	3.653607E-02
3.324436E+03	-1.655350E+01	2.912251E-01	3.653607E-02
3.325836E+03	-1.655517E+01	2.927752E-01	3.653607E-02
3.326036E+03	-1.655901E+01	2.923933E-01	3.653607E-02
3.326636E+03	-1.655887E+01	2.920616E-01	3.653607E-02
3.326836E+03	-1.656662E+01	2.974248E-01	3.653607E-02
3.327236E+03	-1.656688E+01	2.972727E-01	3.653607E-02
3.327436E+03	-1.657020E+01	2.922866E-01	3.653607E-02
3.327636E+03	-1.657625E+01	2.965988E-01	3.653607E-02
3.327836E+03	-1.657852E+01	2.873042E-01	3.653607E-02
3.328236E+03	-1.658372E+01	2.905502E-01	3.653607E-02
3.328436E+03	-1.658490E+01	2.888879E-01	3.653607E-02
3.329036E+03	-1.659035E+01	2.921845E-01	3.653607E-02
3.329636E+03	-1.659099E+01	2.920473E-01	3.653607E-02
3.329836E+03	-1.659140E+01	2.918775E-01	3.653607E-02
