#MJD,band,Flux,Flux_err,FilterSet,Instr
57983.57148148147,UVOT_U,4.55871094344501e-16,6.817524948476166e-17,KN_Filters_clean,UVOT
57983.5714815,UVOT_U,6.310669759154864e-16,1.2033062182448767e-16,KN_Filters_clean,UVOT
57983.5714815,UVOT_U,6.149270507821588e-16,1.518177758518707e-16,KN_Filters_clean,UVOT
57983.5714815,UVOT_U,5.716314960718399e-16,1.186544813886281e-16,KN_Filters_clean,UVOT
57983.5714815,UVOT_U,5.663400013886816e-16,1.2819464555944837e-16,KN_Filters_clean,UVOT
57983.5714815,UVOT_U,5.553097836501851e-16,9.713476753031206e-17,KN_Filters_clean,UVOT
57983.5714815,UVOT_U,5.466380176546271e-16,1.0402285126556825e-16,KN_Filters_clean,UVOT
57983.5714815,UVOT_U,5.42672756871307e-16,9.647674738174444e-17,KN_Filters_clean,UVOT
57983.5714815,UVOT_U,5.333660223027745e-16,1.114200126071157e-16,KN_Filters_clean,UVOT
57983.5714815,UVOT_U,5.156170132520756e-16,1.1638263506002704e-16,KN_Filters_clean,UVOT
