#wls	flux	fluxerr	mangling_mask
5.637651E+03	1.274470E-17	6.593934E-18	1.119626E+00
5.637851E+03	1.271111E-17	6.595613E-18	1.119626E+00
5.638051E+03	1.274694E-17	6.595389E-18	1.119626E+00
5.638251E+03	1.279060E-17	6.594941E-18	1.119626E+00
5.638451E+03	1.282643E-17	6.566055E-18	1.119626E+00
5.638651E+03	1.288241E-17	6.529891E-18	1.119626E+00
5.638851E+03	1.290369E-17	6.530451E-18	1.119626E+00
5.639051E+03	1.296191E-17	6.570310E-18	1.119626E+00
5.639251E+03	1.299438E-17	6.596285E-18	1.119626E+00
5.639451E+03	1.304252E-17	6.589903E-18	1.119626E+00
5.639651E+03	1.306827E-17	6.599084E-18	1.119626E+00
5.639851E+03	1.308618E-17	6.635920E-18	1.119626E+00
5.640052E+03	1.309290E-17	6.597853E-18	1.119626E+00
5.640252E+03	1.309066E-17	6.597965E-18	1.119626E+00
5.640452E+03	1.311977E-17	6.573109E-18	1.119626E+00
5.640652E+03	1.315672E-17	6.565272E-18	1.119626E+00
5.640852E+03	1.316904E-17	6.543327E-18	1.119626E+00
5.641052E+03	1.315112E-17	6.548813E-18	1.119626E+00
5.641252E+03	1.313769E-17	6.464730E-18	1.119626E+00
5.641452E+03	1.316904E-17	6.476598E-18	1.119626E+00
5.641652E+03	1.314441E-17	6.469320E-18	1.119626E+00
5.641852E+03	1.322838E-17	6.439986E-18	1.119626E+00
5.642052E+03	1.320598E-17	6.383333E-18	1.119626E+00
5.642252E+03	1.310074E-17	6.435731E-18	1.119626E+00
5.642452E+03	1.309402E-17	6.437523E-18	1.119626E+00
5.642652E+03	1.312985E-17	6.435731E-18	1.119626E+00
5.642852E+03	1.310634E-17	6.432261E-18	1.119626E+00
5.643052E+03	1.310186E-17	6.413003E-18	1.119626E+00
5.643252E+03	1.313769E-17	6.365531E-18	1.119626E+00
5.643452E+03	1.315112E-17	6.414459E-18	1.119626E+00
5.643851E+03	1.309962E-17	6.359933E-18	1.119626E+00
5.644051E+03	1.317799E-17	6.396097E-18	1.119626E+00
5.644252E+03	1.321158E-17	6.339332E-18	1.119626E+00
5.644452E+03	1.321382E-17	6.360493E-18	1.119626E+00
5.644651E+03	1.319255E-17	6.357246E-18	1.119626E+00
5.644851E+03	1.318807E-17	6.361165E-18	1.119626E+00
5.645051E+03	1.317575E-17	6.349968E-18	1.119626E+00
5.645252E+03	1.320375E-17	6.349744E-18	1.119626E+00
5.645452E+03	1.324629E-17	6.351424E-18	1.119626E+00
5.645652E+03	1.331347E-17	6.350304E-18	1.119626E+00
5.645852E+03	1.321382E-17	6.371353E-18	1.119626E+00
5.646052E+03	1.308395E-17	6.347281E-18	1.119626E+00
5.646252E+03	1.299661E-17	6.252337E-18	1.119626E+00
5.646852E+03	1.299885E-17	6.303056E-18	1.119626E+00
5.647052E+03	1.305595E-17	6.309662E-18	1.119626E+00
5.647252E+03	1.307051E-17	6.319067E-18	1.119626E+00
5.647452E+03	1.313993E-17	6.323209E-18	1.119626E+00
5.647652E+03	1.316904E-17	6.318955E-18	1.119626E+00
5.647852E+03	1.318695E-17	6.322538E-18	1.119626E+00
5.648052E+03	1.322950E-17	6.316380E-18	1.119626E+00
5.648252E+03	1.328660E-17	6.269915E-18	1.119626E+00
5.648452E+03	1.329779E-17	6.290852E-18	1.119626E+00
5.648652E+03	1.330787E-17	6.284135E-18	1.119626E+00
5.648852E+03	1.329779E-17	6.276857E-18	1.119626E+00
5.649052E+03	1.332019E-17	6.278873E-18	1.119626E+00
5.649252E+03	1.334818E-17	6.258719E-18	1.119626E+00
5.649452E+03	1.332802E-17	6.283687E-18	1.119626E+00
5.649652E+03	1.340080E-17	6.283351E-18	1.119626E+00
5.649852E+03	1.345006E-17	6.306975E-18	1.119626E+00
5.650052E+03	1.350045E-17	6.311342E-18	1.119626E+00
5.650252E+03	1.351836E-17	6.336198E-18	1.119626E+00
5.650452E+03	1.358778E-17	6.321867E-18	1.119626E+00
5.650653E+03	1.361577E-17	6.312798E-18	1.119626E+00
5.650853E+03	1.360569E-17	6.278089E-18	1.119626E+00
5.651053E+03	1.366951E-17	6.306864E-18	1.119626E+00
5.651453E+03	1.363144E-17	6.293988E-18	1.119626E+00
5.651653E+03	1.365048E-17	6.340005E-18	1.119626E+00
5.651853E+03	1.360009E-17	6.333399E-18	1.119626E+00
5.652053E+03	1.364152E-17	6.298131E-18	1.119626E+00
5.652253E+03	1.367735E-17	6.344035E-18	1.119626E+00
5.652453E+03	1.368518E-17	6.322091E-18	1.119626E+00
5.652653E+03	1.373893E-17	6.355120E-18	1.119626E+00
5.653053E+03	1.378035E-17	6.361278E-18	1.119626E+00
5.653253E+03	1.369414E-17	6.376952E-18	1.119626E+00
5.653453E+03	1.372773E-17	6.346163E-18	1.119626E+00
5.653653E+03	1.375460E-17	6.341572E-18	1.119626E+00
5.653853E+03	1.374340E-17	6.359710E-18	1.119626E+00
5.654053E+03	1.374005E-17	6.289734E-18	1.119626E+00
5.654253E+03	1.376580E-17	6.307088E-18	1.119626E+00
5.654453E+03	1.380722E-17	6.323770E-18	1.119626E+00
5.654853E+03	1.375908E-17	6.307760E-18	1.119626E+00
5.655053E+03	1.380386E-17	6.308431E-18	1.119626E+00
5.655253E+03	1.383297E-17	6.308096E-18	1.119626E+00
5.655453E+03	1.385649E-17	6.331496E-18	1.119626E+00
5.655653E+03	1.382962E-17	6.343588E-18	1.119626E+00
5.655854E+03	1.387104E-17	6.356799E-18	1.119626E+00
5.656053E+03	1.391247E-17	6.356911E-18	1.119626E+00
5.656253E+03	1.393374E-17	6.405055E-18	1.119626E+00
5.656453E+03	1.390911E-17	6.395874E-18	1.119626E+00
5.656654E+03	1.388112E-17	6.384678E-18	1.119626E+00
5.656854E+03	1.391471E-17	6.374489E-18	1.119626E+00
5.657053E+03	1.392143E-17	6.365532E-18	1.119626E+00
5.657253E+03	1.387440E-17	6.380535E-18	1.119626E+00
5.657453E+03	1.385761E-17	6.356016E-18	1.119626E+00
5.657653E+03	1.381842E-17	6.349410E-18	1.119626E+00
5.657853E+03	1.370422E-17	6.350977E-18	1.119626E+00
5.658053E+03	1.363480E-17	6.384342E-18	1.119626E+00
5.658253E+03	1.364376E-17	6.374937E-18	1.119626E+00
5.658453E+03	1.369526E-17	6.390164E-18	1.119626E+00
5.658653E+03	1.373109E-17	6.342468E-18	1.119626E+00
5.658853E+03	1.373893E-17	6.357583E-18	1.119626E+00
5.659053E+03	1.373557E-17	6.350193E-18	1.119626E+00
5.659253E+03	1.370198E-17	6.343587E-18	1.119626E+00
5.659453E+03	1.361017E-17	6.378520E-18	1.119626E+00
5.659653E+03	1.358442E-17	6.369898E-18	1.119626E+00
5.659853E+03	1.362696E-17	6.376392E-18	1.119626E+00
5.660053E+03	1.362249E-17	6.359710E-18	1.119626E+00
5.660253E+03	1.364824E-17	6.363181E-18	1.119626E+00
