#wls	flux	fluxerr	mangling_mask
3.884444E+03	9.496897E-17	3.541713E-17	2.604744E+00
3.886566E+03	1.020128E-16	3.441225E-17	2.604959E+00
3.888688E+03	1.087608E-16	3.388673E-17	2.605173E+00
3.890811E+03	1.159527E-16	3.301663E-17	2.605387E+00
3.892933E+03	1.231276E-16	3.180770E-17	2.605600E+00
3.895056E+03	1.305147E-16	3.170003E-17	2.605813E+00
3.897180E+03	1.375538E-16	3.110436E-17	2.606025E+00
3.899304E+03	1.446722E-16	3.155352E-17	2.606237E+00
3.901427E+03	1.517422E-16	3.323765E-17	2.606448E+00
3.903552E+03	1.588263E-16	3.557358E-17	2.606658E+00
3.905677E+03	1.662530E-16	3.889853E-17	2.606868E+00
3.907802E+03	1.735740E-16	4.213046E-17	2.607078E+00
3.909927E+03	1.812820E-16	4.537146E-17	2.607287E+00
3.912052E+03	1.884202E-16	4.744680E-17	2.607495E+00
3.914178E+03	1.959297E-16	5.110688E-17	2.607703E+00
3.916304E+03	2.032370E-16	5.364197E-17	2.607910E+00
3.918431E+03	2.102872E-16	5.553662E-17	2.608117E+00
3.920557E+03	2.177245E-16	5.687111E-17	2.608323E+00
3.922684E+03	2.245969E-16	5.893318E-17	2.608528E+00
3.924812E+03	2.313399E-16	6.142592E-17	2.608733E+00
3.926939E+03	2.385456E-16	6.218157E-17	2.608938E+00
3.929067E+03	2.453715E-16	6.250365E-17	2.609142E+00
3.931196E+03	2.525611E-16	6.252814E-17	2.609345E+00
3.933324E+03	2.595273E-16	6.189829E-17	2.609548E+00
3.935453E+03	2.664815E-16	6.112012E-17	2.609750E+00
3.937582E+03	2.735490E-16	6.024924E-17	2.609951E+00
3.939711E+03	2.801998E-16	5.895406E-17	2.610152E+00
3.941841E+03	2.867994E-16	5.648933E-17	2.610352E+00
3.943971E+03	2.936349E-16	5.467973E-17	2.610552E+00
3.946101E+03	2.998187E-16	5.382502E-17	2.610751E+00
3.948232E+03	3.056378E-16	5.256966E-17	2.610950E+00
3.950363E+03	3.115099E-16	5.238047E-17	2.611148E+00
3.952494E+03	3.178790E-16	5.202401E-17	2.611345E+00
3.954625E+03	3.240662E-16	5.183915E-17	2.611542E+00
3.956757E+03	3.302281E-16	5.226072E-17	2.611738E+00
3.958889E+03	3.357118E-16	5.303029E-17	2.611933E+00
3.961021E+03	3.408827E-16	5.319067E-17	2.612128E+00
3.963154E+03	3.461589E-16	5.488161E-17	2.612323E+00
3.965286E+03	3.509393E-16	5.694122E-17	2.612516E+00
3.967420E+03	3.553807E-16	5.848719E-17	2.612709E+00
3.969553E+03	3.594307E-16	5.937155E-17	2.612902E+00
3.971687E+03	3.636903E-16	6.032116E-17	2.613093E+00
3.973821E+03	3.677675E-16	6.125844E-17	2.613284E+00
3.975955E+03	3.714009E-16	6.191359E-17	2.613475E+00
3.978090E+03	3.749302E-16	6.252780E-17	2.613665E+00
3.980224E+03	3.786429E-16	6.219972E-17	2.613854E+00
3.982359E+03	3.818593E-16	6.178370E-17	2.614042E+00
3.984495E+03	3.849977E-16	6.096663E-17	2.614230E+00
3.986631E+03	3.878488E-16	6.085778E-17	2.614417E+00
3.988766E+03	3.903342E-16	5.925773E-17	2.614604E+00
3.990903E+03	3.927676E-16	5.783019E-17	2.614790E+00
3.993039E+03	3.944690E-16	5.649700E-17	2.614975E+00
3.995176E+03	3.961444E-16	5.549778E-17	2.615160E+00
3.997313E+03	3.977153E-16	5.335229E-17	2.615344E+00
3.999450E+03	3.991556E-16	4.991985E-17	2.615527E+00
4.001588E+03	4.002559E-16	4.769289E-17	2.615709E+00
4.003726E+03	4.016178E-16	4.522072E-17	2.615891E+00
4.005864E+03	4.025351E-16	4.459165E-17	2.616073E+00
4.008002E+03	4.028245E-16	4.347238E-17	2.616253E+00
4.010141E+03	4.032970E-16	4.249439E-17	2.616433E+00
4.012280E+03	4.035077E-16	4.192831E-17	2.616612E+00
4.014419E+03	4.035353E-16	4.093115E-17	2.616790E+00
4.016559E+03	4.036150E-16	4.101464E-17	2.616968E+00
4.018699E+03	4.034329E-16	4.071570E-17	2.617145E+00
4.020839E+03	4.028320E-16	4.040200E-17	2.617322E+00
4.022979E+03	4.019429E-16	4.124128E-17	2.617497E+00
4.025120E+03	4.013153E-16	4.266166E-17	2.617672E+00
4.027261E+03	4.002949E-16	4.274587E-17	2.617846E+00
4.029402E+03	3.990909E-16	4.292180E-17	2.618020E+00
4.031543E+03	3.980176E-16	4.324559E-17	2.618193E+00
4.033685E+03	3.970226E-16	4.310813E-17	2.618365E+00
4.035827E+03	3.955298E-16	4.340626E-17	2.618536E+00
4.037969E+03	3.942986E-16	4.249518E-17	2.618706E+00
4.040112E+03	3.929100E-16	4.120939E-17	2.618876E+00
4.042254E+03	3.922806E-16	4.039693E-17	2.619045E+00
4.044397E+03	3.914939E-16	3.999280E-17	2.619214E+00
4.046541E+03	3.901307E-16	3.937817E-17	2.619381E+00
4.048684E+03	3.891601E-16	3.899333E-17	2.619548E+00
4.050828E+03	3.884513E-16	3.848097E-17	2.619714E+00
4.052972E+03	3.873492E-16	3.767199E-17	2.619880E+00
4.055116E+03	3.865089E-16	3.724193E-17	2.620044E+00
