#wls	flux	fluxerr	mangling_mask
3.332000E+03	9.868347E-16	3.537496E-16	5.284538E+00
3.334000E+03	9.933188E-16	3.225115E-16	5.282768E+00
3.336000E+03	1.015007E-15	3.368606E-16	5.280996E+00
3.338000E+03	1.035467E-15	3.294405E-16	5.279222E+00
3.340000E+03	1.032216E-15	3.348496E-16	5.277447E+00
3.342000E+03	1.049700E-15	2.844771E-16	5.275670E+00
3.344000E+03	1.077245E-15	3.346968E-16	5.273892E+00
3.346000E+03	1.099183E-15	3.377471E-16	5.272112E+00
3.348000E+03	1.139129E-15	3.225265E-16	5.270330E+00
3.350000E+03	1.173147E-15	3.209162E-16	5.268547E+00
3.352000E+03	1.177859E-15	3.230003E-16	5.266762E+00
3.354000E+03	1.208838E-15	3.307635E-16	5.264975E+00
3.356000E+03	1.218744E-15	3.215413E-16	5.263187E+00
3.358000E+03	1.222275E-15	3.221207E-16	5.261397E+00
3.360000E+03	1.263410E-15	3.218421E-16	5.259606E+00
3.362000E+03	1.259982E-15	3.255287E-16	5.257813E+00
3.364000E+03	1.267804E-15	3.263134E-16	5.256018E+00
3.366000E+03	1.298844E-15	3.214145E-16	5.254222E+00
3.368000E+03	1.323611E-15	3.314598E-16	5.252424E+00
3.370000E+03	1.324995E-15	3.355581E-16	5.250624E+00
3.372000E+03	1.321024E-15	3.309994E-16	5.248823E+00
3.374000E+03	1.306508E-15	3.238722E-16	5.247020E+00
3.376000E+03	1.319224E-15	3.399955E-16	5.245215E+00
3.378000E+03	1.335863E-15	3.405381E-16	5.243409E+00
3.380000E+03	1.349083E-15	3.434555E-16	5.241601E+00
3.382000E+03	1.377070E-15	3.495994E-16	5.239791E+00
3.384000E+03	1.381674E-15	3.383582E-16	5.237980E+00
3.386000E+03	1.388632E-15	3.447761E-16	5.236167E+00
3.388000E+03	1.402126E-15	3.379207E-16	5.234353E+00
3.390000E+03	1.414459E-15	3.302052E-16	5.232537E+00
3.392000E+03	1.431439E-15	2.703969E-16	5.230719E+00
3.394000E+03	1.440771E-15	2.706943E-16	5.228900E+00
3.396000E+03	1.457571E-15	2.700545E-16	5.227079E+00
3.398000E+03	1.493430E-15	2.746103E-16	5.225256E+00
3.400000E+03	1.509781E-15	2.751789E-16	5.223431E+00
3.402000E+03	1.534108E-15	2.714956E-16	5.221605E+00
3.404000E+03	1.582741E-15	2.701119E-16	5.219778E+00
3.406000E+03	1.593457E-15	2.689548E-16	5.217948E+00
3.408000E+03	1.604008E-15	2.723241E-16	5.216117E+00
3.410000E+03	1.651103E-15	2.745459E-16	5.214285E+00
3.412000E+03	1.696131E-15	2.783788E-16	5.212450E+00
3.414000E+03	1.755300E-15	2.802362E-16	5.210614E+00
3.416000E+03	1.799997E-15	2.720081E-16	5.208777E+00
3.418000E+03	1.822584E-15	2.664387E-16	5.206937E+00
3.420000E+03	1.860978E-15	2.622768E-16	5.205096E+00
3.422000E+03	1.909282E-15	2.697541E-16	5.203254E+00
3.424000E+03	1.953337E-15	2.641587E-16	5.201409E+00
3.426000E+03	1.993461E-15	2.695337E-16	5.199563E+00
3.428000E+03	2.036725E-15	2.575801E-16	5.197716E+00
3.430000E+03	2.090713E-15	2.820861E-16	5.195866E+00
3.432000E+03	2.149491E-15	2.843487E-16	5.194015E+00
3.434000E+03	2.199192E-15	2.832365E-16	5.192163E+00
3.436000E+03	2.250362E-15	2.848044E-16	5.190308E+00
3.438000E+03	2.304659E-15	2.867237E-16	5.188452E+00
3.440000E+03	2.351291E-15	2.873196E-16	5.186595E+00
3.442000E+03	2.407687E-15	2.767801E-16	5.184735E+00
3.444000E+03	2.463265E-15	3.589140E-16	5.182874E+00
3.446000E+03	2.515899E-15	3.874278E-16	5.181011E+00
3.448000E+03	2.579008E-15	3.954379E-16	5.179147E+00
3.450000E+03	2.643209E-15	3.963578E-16	5.177281E+00
3.452000E+03	2.705395E-15	3.987329E-16	5.175413E+00
3.454000E+03	2.764017E-15	4.002625E-16	5.173544E+00
3.456000E+03	2.826940E-15	4.069656E-16	5.171673E+00
3.458000E+03	2.880199E-15	4.146234E-16	5.169800E+00
3.460000E+03	2.925562E-15	4.229084E-16	5.167925E+00
3.462000E+03	2.973423E-15	4.296973E-16	5.166049E+00
3.464000E+03	3.001881E-15	4.279941E-16	5.164171E+00
3.466000E+03	3.033053E-15	4.309653E-16	5.162292E+00
3.468000E+03	3.082365E-15	4.321945E-16	5.160410E+00
3.470000E+03	3.127718E-15	4.233409E-16	5.158527E+00
3.472000E+03	3.156484E-15	4.286537E-16	5.156643E+00
3.474000E+03	3.185124E-15	4.288582E-16	5.154756E+00
3.476000E+03	3.214565E-15	4.310593E-16	5.152868E+00
3.478000E+03	3.240275E-15	3.822676E-16	5.150979E+00
3.480000E+03	3.269207E-15	3.808144E-16	5.149087E+00
3.482000E+03	3.299506E-15	3.784725E-16	5.147194E+00
3.484000E+03	3.319233E-15	3.997574E-16	5.145300E+00
3.486000E+03	3.338069E-15	4.305098E-16	5.143403E+00
3.488000E+03	3.356323E-15	4.386598E-16	5.141505E+00
3.490000E+03	3.380113E-15	4.403404E-16	5.139605E+00
3.492000E+03	3.409174E-15	4.050107E-16	5.137703E+00
3.494000E+03	3.418029E-15	3.865578E-16	5.135800E+00
3.496000E+03	3.425181E-15	3.934663E-16	5.133895E+00
3.498000E+03	3.434481E-15	3.932531E-16	5.131988E+00
3.500000E+03	3.455776E-15	3.935582E-16	5.130080E+00
3.502000E+03	3.464335E-15	3.973203E-16	5.128170E+00
