MJD,Mag,Mag_err,Flux,Flux_err,band,Instr,FilterSet
57983.0030595,17.8478478121,0.268054650643,1.08029434356e-16,2.66711123371e-17,DECam_z,DECam,KN_Filters_clean
57983.003059500006,17.4801307871,0.0252984934401,2.17302375335e-16,5.06331343916e-18,DECam_i,DECam,KN_Filters_clean
57983.0037414,17.9869202514,0.207026064811,7.01022644122e-16,1.33669632384e-16,UVOT_U,UVOT,KN_Filters_clean
57983.0037414,18.0101698524,0.193022952089,6.86170758083e-16,1.21987923753e-16,UVOT_U,UVOT,KN_Filters_clean
57983.0037414,18.0141073363,0.225368033752,6.83686827708e-16,1.41913989224e-16,UVOT_U,UVOT,KN_Filters_clean
57983.0037414,18.0159274415,0.245763265174,6.82541669704e-16,1.54497629008e-16,UVOT_U,UVOT,KN_Filters_clean
57983.0037414,18.020994707,0.24506724418,6.79363585121e-16,1.5334273728e-16,UVOT_U,UVOT,KN_Filters_clean
57983.0037414,18.0216920349,0.189916938173,6.78927395299e-16,1.18757955746e-16,UVOT_U,UVOT,KN_Filters_clean
57983.0037414,18.0282736049,0.226809988945,6.74824288051e-16,1.40970604684e-16,UVOT_U,UVOT,KN_Filters_clean
57983.0037414,18.0400107391,0.206610905377,6.67568524137e-16,1.27035403783e-16,UVOT_U,UVOT,KN_Filters_clean
57983.0037414,18.0466959623,0.268054650643,6.63470721056e-16,1.63802599163e-16,UVOT_U,UVOT,KN_Filters_clean
57983.0037414,17.7985073998,0.193022952089,9.07217776931e-17,1.6128581945e-17,DECam_Y,DECam,KN_Filters_clean
57983.0037414,17.8023997561,0.207026064811,9.0397123078e-17,1.723674736e-17,DECam_Y,DECam,KN_Filters_clean
57983.0037414,17.8042739133,0.245763265174,9.02412175454e-17,2.04266710275e-17,DECam_Y,DECam,KN_Filters_clean
57983.0037414,17.812871963,0.24506724418,8.9529410795e-17,2.02081554253e-17,DECam_Y,DECam,KN_Filters_clean
57983.0037414,17.8337783373,0.225368033752,8.78219703583e-17,1.82293495355e-17,DECam_Y,DECam,KN_Filters_clean
57983.0037414,17.8384005592,0.226809988945,8.74488872974e-17,1.82680480528e-17,DECam_Y,DECam,KN_Filters_clean
57983.0037414,17.8486538103,0.189916938173,8.66269427387e-17,1.51527817311e-17,DECam_Y,DECam,KN_Filters_clean
57983.0037414,17.8553410201,0.206610905377,8.60950343243e-17,1.63835127835e-17,DECam_Y,DECam,KN_Filters_clean
57983.0037414,17.8742821095,0.268054650643,8.46060983372e-17,2.08881844712e-17,DECam_Y,DECam,KN_Filters_clean
57983.0037414,17.5833736228,0.207026064811,6.04487999975e-16,1.15262594461e-16,DECam_g,DECam,KN_Filters_clean
57983.0037414,17.5979085263,0.193022952089,5.96449559892e-16,1.06037225542e-16,DECam_g,DECam,KN_Filters_clean
57983.0037414,17.6022077077,0.245763265174,5.94092472852e-16,1.34476593212e-16,DECam_g,DECam,KN_Filters_clean
57983.0037414,17.608199676,0.24506724418,5.90822821884e-16,1.33357734709e-16,DECam_g,DECam,KN_Filters_clean
57983.0037414,17.6139231031,0.225368033752,5.87716511021e-16,1.2199327416e-16,DECam_g,DECam,KN_Filters_clean
57983.0037414,17.6234563948,0.189916938173,5.82578663748e-16,1.01904639063e-16,DECam_g,DECam,KN_Filters_clean
57983.0037414,17.6245330868,0.226809988945,5.82001224338e-16,1.21579892684e-16,DECam_g,DECam,KN_Filters_clean
57983.0037414,17.639130369,0.206610905377,5.74228819798e-16,1.09273261619e-16,DECam_g,DECam,KN_Filters_clean
57983.0037414,17.6541000823,0.268054650643,5.66365903627e-16,1.39828637718e-16,DECam_g,DECam,KN_Filters_clean
