MJD	band	Flux	Flux_err	FilterSet	Instr
57986.975	DECam_Y	6.177369228665045e-17	1.7068701959806189e-18	GeneralFilters	DECam
57986.978	DECam_z	5.124050327399387e-17	1.4158274279529553e-18	GeneralFilters	DECam
57986.979	VISTA_Ks	2.5782250127892612e-17	4.749265984661482e-19	GeneralFilters	VIRCAM
57986.98	VIMOS_z	5.725441494339949e-17	5.273326494275225e-19	GeneralFilters	VIMOS
57986.98	DECam_i	5.28046595119343e-17	1.4590466619945715e-18	GeneralFilters	DECam
57986.984	DECam_r	3.373070706091597e-17	1.5533564650958759e-18	GeneralFilters	DECam
57986.988	Swope_i	4.673607652502036e-17	1.7218206897817982e-18	GeneralFilters	E2V4kx4kccd
57986.989	VISTA_Y	7.577072676608797e-17	1.3957483674984163e-18	GeneralFilters	VIRCAM
57986.989	VISTA_J	5.024460429437754e-17	1.388309722224582e-18	GeneralFilters	VIRCAM
57986.991	DECam_g	1.8940765929322277e-17	1.9189599122632536e-18	GeneralFilters	DECam
57986.997	Swope_r	2.616418404260594e-17	2.891772487053861e-18	GeneralFilters	E2V4kx4kccd
57987.004	Swope_g	1.8549858779628394e-17	1.7085051321245337e-18	GeneralFilters	E2V4kx4kccd
57987.01	FORS2_I	4.848072845920494e-17	2.679144063543955e-18	GeneralFilters	FORS2
57987.02	FORS2_B	9.603875198401524e-18	1.149914473075079e-18	GeneralFilters	FORS2
57987.02	FORS2_V	2.215366934401564e-17	1.0202141757298909e-18	GeneralFilters	FORS2
57987.039	FLAMINGOS-2_Ks	2.3050576769198854e-17	1.9107329203306918e-18	GeneralFilters	FLAMINGOS-2
57987.049	FLAMINGOS-2_H	3.185837425321501e-17	2.0539852939918633e-18	GeneralFilters	FLAMINGOS-2
57987.049	FLAMINGOS-2_J	4.6818447120119456e-17	2.5872830019881285e-18	GeneralFilters	FLAMINGOS-2
57987.358	Sinistro_r	2.412941002894301e-17	7.333922618279807e-18	GeneralFilters	Sinistro
57987.709	SIRIUS_H	3.384111225436337e-17	1.5584408121450114e-18	GeneralFilters	SIRIUS
57987.709	SIRIUS_J	4.027055052242377e-17	2.2254328636742058e-18	GeneralFilters	SIRIUS
57987.709	SIRIUS_Ks	2.381207488592189e-17	8.772692586514034e-19	GeneralFilters	SIRIUS
57987.975	DECam_Y	3.970119328588251e-17	6.581907060067481e-18	GeneralFilters	DECam
57987.977	DECam_z	3.678014073199137e-17	3.726333765779158e-18	GeneralFilters	DECam
57987.979	DECam_i	3.896478162433109e-17	6.4598202230397655e-18	GeneralFilters	DECam
57987.983	DECam_r	2.0512823581665584e-17	4.534322092251757e-18	GeneralFilters	DECam
57987.99	DECam_g	1.4368040287835723e-17	5.5580507442292e-18	GeneralFilters	DECam
57988.002	Swope_i	2.0780320941835755e-17	2.2967259469544242e-18	GeneralFilters	E2V4kx4kccd
57988.234	GFC_y	3.802287409233127e-17	1.5408958941751437e-17	GeneralFilters	GFC
57988.729	SIRIUS_H	2.867111802694129e-17	1.056283023491259e-18	GeneralFilters	SIRIUS
57988.729	SIRIUS_H	1.8426575397643873e-17	3.0548705634356973e-18	GeneralFilters	SIRIUS
57988.729	SIRIUS_J	3.8458077183929413e-17	1.771059904578523e-18	GeneralFilters	SIRIUS
57988.729	SIRIUS_J	2.944337340028094e-17	5.152486323603008e-18	GeneralFilters	SIRIUS
57988.729	SIRIUS_Ks	2.3593764471225844e-17	6.519198043077074e-19	GeneralFilters	SIRIUS
57988.729	SIRIUS_Ks	1.7571030786466368e-17	1.6183517423045554e-18	GeneralFilters	SIRIUS
57988.974	DECam_Y	3.2122072680138626e-17	9.17151190796358e-18	GeneralFilters	DECam
57988.98	FORS2_I	2.1956804591139928e-17	1.4156075063540466e-18	GeneralFilters	FORS2
57988.985	DECam_r	1.7702126705119882e-17	5.706491429156101e-18	GeneralFilters	DECam
57988.989	VISTA_Ks	2.0669064352281845e-17	5.711073535648989e-19	GeneralFilters	VIRCAM
57988.996	DECam_g	1.3721371950553744e-17	6.571682313822705e-18	GeneralFilters	DECam
57988.999	VISTA_Y	4.2024393354026105e-17	1.5482358668641356e-18	GeneralFilters	VIRCAM
57988.999	VISTA_J	2.735832032934155e-17	1.0079177689543928e-18	GeneralFilters	VIRCAM
57989.0	FORS2_R	1.3004491592627948e-17	1.31753373326302e-18	GeneralFilters	FORS2
57989.02	FORS2_B	3.55178368347113e-18	8.17828416307701e-19	GeneralFilters	FORS2
57989.02	FORS2_V	6.814683170376362e-18	1.0042488244208407e-18	GeneralFilters	FORS2
57989.23	GFC_y	2.7292601961234424e-17	1.080908860908724e-17	GeneralFilters	GFC
