#wls	flux	fluxerr	mangling_mask
1.024309E+04	-1.680775E+01	2.016072E-01	7.994686E-02
1.024429E+04	-1.680383E+01	1.998278E-01	7.995802E-02
1.024489E+04	-1.680247E+01	1.969461E-01	7.996360E-02
1.024549E+04	-1.679890E+01	1.980459E-01	7.996918E-02
1.024609E+04	-1.680206E+01	1.953851E-01	7.997476E-02
1.024669E+04	-1.679895E+01	1.912819E-01	7.998035E-02
1.024729E+04	-1.679531E+01	1.883312E-01	7.998594E-02
1.024789E+04	-1.679384E+01	1.883816E-01	7.999153E-02
1.024849E+04	-1.679667E+01	1.888659E-01	7.999712E-02
1.024909E+04	-1.679413E+01	1.891348E-01	8.000272E-02
1.024969E+04	-1.679706E+01	1.915540E-01	8.000832E-02
1.025029E+04	-1.679600E+01	1.909470E-01	8.001392E-02
1.025089E+04	-1.679652E+01	1.926007E-01	8.001952E-02
1.025149E+04	-1.679851E+01	1.923043E-01	8.002512E-02
1.025209E+04	-1.680055E+01	1.909156E-01	8.003073E-02
1.025269E+04	-1.680143E+01	1.891973E-01	8.003634E-02
1.025329E+04	-1.680143E+01	1.871888E-01	8.004194E-02
1.025389E+04	-1.680464E+01	1.871963E-01	8.004756E-02
1.025449E+04	-1.680520E+01	1.928022E-01	8.005318E-02
1.025509E+04	-1.680640E+01	1.931556E-01	8.005879E-02
1.025569E+04	-1.680770E+01	1.976018E-01	8.006441E-02
1.025629E+04	-1.681015E+01	1.983305E-01	8.007003E-02
1.025689E+04	-1.681180E+01	1.988158E-01	8.007566E-02
1.025749E+04	-1.681530E+01	2.015934E-01	8.008128E-02
1.025809E+04	-1.681213E+01	2.008768E-01	8.008690E-02
1.025869E+04	-1.681344E+01	2.014243E-01	8.009254E-02
1.025929E+04	-1.681778E+01	2.034078E-01	8.009817E-02
1.025989E+04	-1.681925E+01	2.041033E-01	8.010380E-02
1.026049E+04	-1.681780E+01	2.034574E-01	8.010944E-02
1.026109E+04	-1.681533E+01	2.023545E-01	8.011508E-02
1.026169E+04	-1.681556E+01	2.024853E-01	8.012072E-02
1.026229E+04	-1.681443E+01	2.019679E-01	8.012636E-02
1.026289E+04	-1.681719E+01	2.031954E-01	8.013200E-02
1.026349E+04	-1.682156E+01	2.051353E-01	8.013765E-02
1.026409E+04	-1.682087E+01	2.046314E-01	8.014330E-02
1.026469E+04	-1.682367E+01	2.040843E-01	8.014896E-02
1.026589E+04	-1.682589E+01	2.034169E-01	8.016026E-02
1.026649E+04	-1.682627E+01	2.025630E-01	8.016592E-02
1.026709E+04	-1.682515E+01	2.019338E-01	8.017158E-02
1.026769E+04	-1.682097E+01	1.952166E-01	8.017724E-02
1.026829E+04	-1.682305E+01	1.959388E-01	8.018290E-02
1.026889E+04	-1.681872E+01	1.948797E-01	8.018857E-02
1.026949E+04	-1.681416E+01	1.929948E-01	8.019424E-02
1.027009E+04	-1.681334E+01	1.927296E-01	8.019991E-02
1.027069E+04	-1.681167E+01	1.978308E-01	8.020558E-02
1.027129E+04	-1.681360E+01	2.007539E-01	8.021126E-02
1.027189E+04	-1.681244E+01	2.005116E-01	8.021694E-02
1.027249E+04	-1.681087E+01	2.011188E-01	8.022262E-02
1.027369E+04	-1.681103E+01	1.998146E-01	8.023397E-02
1.027429E+04	-1.680910E+01	1.973481E-01	8.023966E-02
1.027489E+04	-1.680762E+01	1.965015E-01	8.024535E-02
1.027549E+04	-1.680624E+01	1.952258E-01	8.025104E-02
1.027609E+04	-1.680831E+01	1.932360E-01	8.025673E-02
1.027669E+04	-1.680680E+01	1.926437E-01	8.026242E-02
1.027729E+04	-1.680726E+01	1.936514E-01	8.026812E-02
1.027789E+04	-1.681228E+01	1.967623E-01	8.027382E-02
1.027849E+04	-1.681486E+01	1.913485E-01	8.027952E-02
1.027909E+04	-1.681444E+01	1.865867E-01	8.028522E-02
1.027970E+04	-1.681369E+01	1.828523E-01	8.029103E-02
1.028030E+04	-1.681280E+01	1.852762E-01	8.029673E-02
1.028150E+04	-1.681360E+01	1.797035E-01	8.030815E-02
1.028210E+04	-1.681241E+01	1.791317E-01	8.031386E-02
1.028270E+04	-1.680845E+01	1.799767E-01	8.031958E-02
1.028330E+04	-1.680902E+01	1.840358E-01	8.032530E-02
1.028390E+04	-1.681046E+01	1.846626E-01	8.033101E-02
1.028450E+04	-1.680392E+01	1.819897E-01	8.033674E-02
1.028510E+04	-1.679968E+01	1.837771E-01	8.034247E-02
1.028570E+04	-1.680331E+01	1.908266E-01	8.034819E-02
1.028690E+04	-1.680128E+01	1.895447E-01	8.035965E-02
1.028750E+04	-1.680054E+01	1.865435E-01	8.036538E-02
1.028810E+04	-1.679938E+01	1.809077E-01	8.037112E-02
1.028870E+04	-1.679587E+01	1.817536E-01	8.037685E-02
1.028930E+04	-1.679430E+01	1.802530E-01	8.038259E-02
1.029050E+04	-1.679114E+01	1.762997E-01	8.039408E-02
1.029110E+04	-1.678785E+01	1.739974E-01	8.039983E-02
1.029170E+04	-1.678939E+01	1.742131E-01	8.040557E-02
1.029230E+04	-1.678823E+01	1.768269E-01	8.041132E-02
1.029290E+04	-1.678477E+01	1.765991E-01	8.041708E-02
1.029350E+04	-1.678732E+01	1.757215E-01	8.042283E-02
1.029410E+04	-1.678901E+01	1.779345E-01	8.042859E-02
1.029470E+04	-1.679146E+01	1.787133E-01	8.043434E-02
1.029530E+04	-1.678583E+01	1.801781E-01	8.044011E-02
1.029590E+04	-1.678800E+01	1.816660E-01	8.044588E-02
1.029650E+04	-1.678921E+01	1.814392E-01	8.045165E-02
1.029890E+04	-1.678739E+01	1.840190E-01	8.047471E-02
1.029950E+04	-1.678700E+01	1.851866E-01	8.048049E-02
1.030010E+04	-1.678582E+01	1.859712E-01	8.048627E-02
1.030070E+04	-1.678622E+01	1.839166E-01	8.049205E-02
1.030130E+04	-1.678718E+01	1.828879E-01	8.049783E-02
1.030190E+04	-1.679013E+01	1.843030E-01	8.050362E-02
1.030250E+04	-1.679365E+01	1.857584E-01	8.050941E-02
1.030310E+04	-1.679089E+01	1.845804E-01	8.051519E-02
1.030370E+04	-1.679040E+01	1.840066E-01	8.052098E-02
1.030430E+04	-1.679432E+01	1.789607E-01	8.052678E-02
1.030490E+04	-1.679123E+01	1.769432E-01	8.053257E-02
1.030550E+04	-1.678701E+01	1.699920E-01	8.053837E-02
1.030610E+04	-1.678391E+01	1.688408E-01	8.054417E-02
1.030670E+04	-1.678349E+01	1.687606E-01	8.054997E-02
1.030730E+04	-1.678114E+01	1.661481E-01	8.055578E-02
1.030790E+04	-1.678424E+01	1.662143E-01	8.056158E-02
1.030850E+04	-1.678145E+01	1.657545E-01	8.056739E-02
1.030910E+04	-1.678347E+01	1.672552E-01	8.057320E-02
1.030970E+04	-1.678639E+01	1.686055E-01	8.057902E-02
1.031030E+04	-1.678853E+01	1.694008E-01	8.058483E-02
1.031150E+04	-1.678766E+01	1.697007E-01	8.059646E-02
1.031210E+04	-1.678816E+01	1.705222E-01	8.060229E-02
1.031270E+04	-1.678883E+01	1.709765E-01	8.060811E-02
1.031330E+04	-1.678937E+01	1.720227E-01	8.061394E-02
1.031390E+04	-1.678905E+01	1.722964E-01	8.061976E-02
1.031450E+04	-1.679250E+01	1.737922E-01	8.062559E-02
1.031510E+04	-1.679503E+01	1.752877E-01	8.063143E-02
1.031570E+04	-1.679770E+01	1.788504E-01	8.063726E-02
