MJD	band	Flux	Flux_err	FilterSet	Instr
57983.0030595	DECam_z	1.2738720920477232e-16	2.228256608619853e-17	KN_Filters_clean	DECam
57983.0030595	DECam_z	1.2650061286478415e-16	2.4072519678556593e-17	KN_Filters_clean	DECam
57983.0030595	DECam_z	1.2430089675029162e-16	3.0688332310472436e-17	KN_Filters_clean	DECam
57983.003059500006	DECam_i	2.6219229908192004e-16	6.109283386981544e-18	KN_Filters_clean	DECam
57983.0037414	UVOT_U	1.1378639938338e-15	2.1696569010156576e-16	KN_Filters_clean	UVOT
57983.0037414	UVOT_U	1.1137571743094938e-15	1.980045399174368e-16	KN_Filters_clean	UVOT
57983.0037414	UVOT_U	1.1097253859491585e-15	2.303475071929418e-16	KN_Filters_clean	UVOT
57983.0037414	UVOT_U	1.1078666242230886e-15	2.50772625756011e-16	KN_Filters_clean	UVOT
57983.0037414	UVOT_U	1.1027081203620854e-15	2.488980647484796e-16	KN_Filters_clean	UVOT
57983.0037414	UVOT_U	1.102000119419331e-15	1.9276182154419006e-16	KN_Filters_clean	UVOT
57983.0037414	UVOT_U	1.095340166221692e-15	2.288162538027608e-16	KN_Filters_clean	UVOT
57983.0037414	UVOT_U	1.0835629824534849e-15	2.0619735056897494e-16	KN_Filters_clean	UVOT
57983.0037414	UVOT_U	1.0769116387076193e-15	2.6587597597137155e-16	KN_Filters_clean	UVOT
57983.0037414	DECam_Y	1.0265984412020898e-16	1.825093985652409e-17	KN_Filters_clean	DECam
57983.0037414	DECam_Y	1.0229246824832272e-16	1.9504928608245377e-17	KN_Filters_clean	DECam
57983.0037414	DECam_Y	1.0211604712782464e-16	2.3114613898680577e-17	KN_Filters_clean	DECam
57983.0037414	DECam_Y	1.0131057382364207e-16	2.286734385801214e-17	KN_Filters_clean	DECam
57983.0037414	DECam_Y	9.937845153136147e-17	2.0628147169448246e-17	KN_Filters_clean	DECam
57983.0037414	DECam_Y	9.895627452105808e-17	2.0671938019393238e-17	KN_Filters_clean	DECam
57983.0037414	DECam_Y	9.802617038931316e-17	1.7146734224770252e-17	KN_Filters_clean	DECam
57983.0037414	DECam_Y	9.742426821877527e-17	1.8539417009500278e-17	KN_Filters_clean	DECam
57983.0037414	DECam_Y	9.5739403346994e-17	2.3636857833867773e-17	KN_Filters_clean	DECam
57983.0037414	DECam_g	8.630741077597967e-16	1.6456928983970086e-16	KN_Filters_clean	DECam
57983.0037414	DECam_g	8.515970073000643e-16	1.5139751959967928e-16	KN_Filters_clean	DECam
57983.0037414	DECam_g	8.48231612463369e-16	1.920025967526636e-16	KN_Filters_clean	DECam
57983.0037414	DECam_g	8.435632797718859e-16	1.9040511623323872e-16	KN_Filters_clean	DECam
57983.0037414	DECam_g	8.391281603375562e-16	1.741792000051163e-16	KN_Filters_clean	DECam
57983.0037414	DECam_g	8.317924597924105e-16	1.454971073694106e-16	KN_Filters_clean	DECam
57983.0037414	DECam_g	8.30968005041296e-16	1.7358898341094427e-16	KN_Filters_clean	DECam
